1,61031.94416
2,91001.32764
3,157982.1767
4,45993.75793
5,38022.162169999996
6,125809.9903
7,150319.4226
8,11849.02876
9,48058.20607
10,90940.68912000001
11,27523.18739
12,24136.54464
13,59795.89067000001
14,6632.558534000001
15,37280.320810000005
16,46883.47311
17,52637.571189999995
18,90184.96601
19,28801.694669999997
20,87347.30294
21,197399.5585
22,75631.83555
23,176083.8164
24,21195.82257
25,106068.3889
26,136612.0043
27,66293.7271
28,41306.81831
29,36866.27764
30,96747.28875
31,22619.438980000003
32,64365.89106
33,369039.2125
34,247094.4037
35,10438.86522
36,175660.3077
37,62846.82806
38,185317.452
39,157213.0182
40,37614.68306
41,53869.73227000001
42,264223.24199999997
43,34410.46602
44,34848.134360000004
45,79397.36787
46,48252.33135
47,24744.809719999997
48,19870.88061
49,128777.4281
50,50712.77176
51,56924.89192
52,66457.91274
53,144306.3684
54,159554.1981
55,44426.82604
56,47022.10203
57,119134.0534
58,965273.9192
59,79903.54467999999
60,33292.00269
61,18081.607640000002
62,23446.67226
63,23024.67512
64,52508.92637
65,38469.83036
66,18955.18177
67,103028.0538
68,43342.97032
69,145835.1396
70,979215.0
71,92619.76699999999
72,327164.3738
73,854287.6482
74,20731.415080000002
75,23894.786490000002
76,34561.28433
77,51967.52713
78,156949.7612
79,14931.297530000002
80,65665.08463
81,48233.00189
82,8963.184777
83,356365.7766
84,41675.08647
85,42727.919330000004
86,39410.36465
87,24917.11821
88,51606.59495
89,148242.839
90,218454.2758
91,35371.71252
92,64346.368070000004
93,17862.29967
94,160997.8952
95,71499.72019
96,43738.25789
97,49419.66352
98,251855.4424
99,164552.6864
100,35868.50329
101,44450.470180000004
102,52375.91846
103,2585.164748
104,32463.078569999998
105,17926.27036
106,871801.3486
107,14226.155319999998
108,41621.81826
109,252270.1426
110,46067.13462
111,106696.43400000001
112,38877.53647
113,186583.7952
114,74429.29503
115,366847.9238
116,673028.9957
117,33162.282119999996
118,22649.47536
119,636641.1656
120,20642.79672
121,31592.97821
122,41730.81074
123,415280.4158
124,34506.52861
125,37826.6856
126,68054.33423
127,1073195.271
128,41411.29481
129,115706.2157
130,247224.2708
131,137576.8065
132,99104.38781
133,29981.29065
134,192321.0711
135,34001.31342
136,38330.58771
137,72851.49412
138,106106.0304
139,11512.2636
140,56422.55266
141,11368.01978
142,92718.72823
143,78001.96437999999
144,233308.6451
145,64556.179579999996
146,26311.12104
147,43577.65198
148,941416.8008
149,81389.84742
150,39577.53597
151,45181.772769999996
152,301138.0899
153,144819.6833
154,30306.765580000003
155,255923.8363
156,35809.27637
157,42017.50722
158,176648.3811
159,12405.77672
160,14813.71859
161,51998.198339999995
162,120453.8332
163,47597.327430000005
164,161883.8526
165,43515.063969999996
166,22907.267359999998
167,66861.87303999999
168,44493.096919999996
169,183225.7662
170,86051.05542
171,22332.44009
172,24006.827869999997
173,61002.69846
174,44899.19975
175,45604.88426
176,10320.51387
177,9780.89771
178,50432.43474
179,31461.97725
180,60638.24222000001
181,110599.6909
182,42583.57889
183,150526.7598
184,394173.9143
185,84123.54999
186,18540.89666
187,72128.76411
188,35412.18858
189,40521.31269
190,328304.3269
191,113368.3724
192,92380.42152
193,41874.556560000005
194,329322.0882
195,86672.25833
196,161363.8642
197,281947.0474
198,99302.85139
199,111892.6544
200,52941.55795
201,79326.15763999999
202,17259.13105
203,265938.8176
204,28084.18158
205,88094.20999
206,23031.340809999998
207,70887.10185
208,24313.36544
209,21609.8917
210,57713.60325
211,17652.365530000003
212,327260.71
213,23593.47715
214,119994.6464
215,185198.0648
216,69855.52058
217,227223.6794
218,50200.62468
219,201044.7407
220,75241.42926
221,83933.4022
222,77525.26378
223,20947.511319999998
224,35868.76358
225,33691.37298
226,34096.61347
227,344523.3002
228,112064.6365
229,21055.55347
230,64061.77291
231,81589.81107000001
